date,hour,District,AQI
11/9/2024,19:00,Mianwali,175.405
11/9/2024,19:00,Multan,352.335
11/9/2024,19:00,Muzaffargarh,253.585
11/9/2024,19:00,Nankana Sahib,379.78
11/9/2024,19:00,Narowal,242.52
11/9/2024,19:00,Okara,189.74
11/9/2024,19:00,Pakpattan,151.37
11/9/2024,19:00,Rahim Yar Khan,214.105
11/9/2024,19:00,Rajanpur,196.52
11/9/2024,19:00,Rawalpindi,391.375
11/9/2024,19:00,Sahiwal,174.025
11/9/2024,19:00,Sargodha,311.87
11/9/2024,19:00,Sheikhupura,382.425
11/9/2024,19:00,Sialkot,295.54
11/9/2024,19:00,Toba Tek Singh,181.71
11/9/2024,19:00,Vehari,289.825
11/9/2024,1:00,Attock,206.65
11/9/2024,1:00,Bahawalnagar,155.19
11/9/2024,1:00,Bahawalpur,210.995
11/9/2024,1:00,Bhakkar,173.34
11/9/2024,1:00,Chakwal,207.635
11/9/2024,1:00,Chiniot,239.905
11/9/2024,1:00,Dera Ghazi Khan,153.82
11/9/2024,1:00,Faisalabad,268.59
11/9/2024,1:00,Gujranwala,244.55
11/9/2024,1:00,Gujrat,176.6
11/9/2024,1:00,Hafizabad,235.055
11/9/2024,1:00,Jhang,219.84
11/9/2024,1:00,Jhelum,179.795
11/9/2024,1:00,Kasur,175.245
11/9/2024,1:00,Khanewal,157.05
11/9/2024,1:00,Khushab,218.28
11/9/2024,1:00,Lahore,251.74
11/9/2024,1:00,Layyah,173.805
11/9/2024,1:00,Lodhran,226.85
11/9/2024,1:00,Mandi Bahuddin,235.65
11/9/2024,1:00,Mianwali,146.535
11/9/2024,1:00,Multan,167.23
11/9/2024,1:00,Muzaffargarh,191.58
11/9/2024,1:00,Nankana Sahib,203.29
11/9/2024,1:00,Narowal,221.505
11/9/2024,1:00,Okara,166.88
11/9/2024,1:00,Pakpattan,166.585
11/9/2024,1:00,Rahim Yar Khan,187.01
11/9/2024,1:00,Rajanpur,181.45
11/9/2024,1:00,Rawalpindi,264.475
11/9/2024,1:00,Sahiwal,171.04
11/9/2024,1:00,Sargodha,252.82
11/9/2024,1:00,Sheikhupura,248.34
11/9/2024,1:00,Sialkot,225.445
11/9/2024,1:00,Toba Tek Singh,176.87
11/9/2024,1:00,Vehari,204.35
11/9/2024,20:00,Attock,256.665
11/9/2024,20:00,Bahawalnagar,161.85
11/9/2024,20:00,Bahawalpur,280.15
11/9/2024,20:00,Bhakkar,173.005
11/9/2024,20:00,Chakwal,217.095
11/9/2024,20:00,Chiniot,304.895
11/9/2024,20:00,Dera Ghazi Khan,252.165
11/9/2024,20:00,Faisalabad,270.92
11/9/2024,20:00,Gujranwala,262.825
11/9/2024,20:00,Gujrat,196.39
11/9/2024,20:00,Hafizabad,261.695
11/9/2024,20:00,Jhang,216.51
11/9/2024,20:00,Jhelum,210.37
11/9/2024,20:00,Kasur,228.42
11/9/2024,20:00,Khanewal,266.225
11/9/2024,20:00,Khushab,212.805
11/9/2024,20:00,Lahore,373.385
11/9/2024,20:00,Layyah,220.38
11/9/2024,20:00,Lodhran,271.975
11/9/2024,20:00,Mandi Bahuddin,288.61
11/9/2024,20:00,Mianwali,171.58
11/9/2024,20:00,Multan,295.385
11/9/2024,20:00,Muzaffargarh,241.32
11/9/2024,20:00,Nankana Sahib,393.585
11/9/2024,20:00,Narowal,241.415
11/9/2024,20:00,Okara,174.67
11/9/2024,20:00,Pakpattan,148.955
11/9/2024,20:00,Rahim Yar Khan,207.435
11/9/2024,20:00,Rajanpur,187.695
11/9/2024,20:00,Rawalpindi,300.815
11/9/2024,20:00,Sahiwal,170.865
11/9/2024,20:00,Sargodha,307.83
11/9/2024,20:00,Sheikhupura,365.25
11/9/2024,20:00,Sialkot,286.175
11/9/2024,20:00,Toba Tek Singh,175.71
11/9/2024,20:00,Vehari,265.425
11/9/2024,21:00,Attock,246.835
11/9/2024,21:00,Bahawalnagar,153.025
11/9/2024,21:00,Bahawalpur,275.845
11/9/2024,21:00,Bhakkar,165.525
11/9/2024,21:00,Chakwal,209.985
11/9/2024,21:00,Chiniot,299.805
11/9/2024,21:00,Dera Ghazi Khan,234.9
11/9/2024,21:00,Faisalabad,286.35
11/9/2024,21:00,Gujranwala,260.45
11/9/2024,21:00,Gujrat,181.055
11/9/2024,21:00,Hafizabad,260.205
11/9/2024,21:00,Jhang,214.29
11/9/2024,21:00,Jhelum,201.25
11/9/2024,21:00,Kasur,214.15
11/9/2024,21:00,Khanewal,263.04
11/9/2024,21:00,Khushab,214.02
11/9/2024,21:00,Lahore,277.225
11/9/2024,21:00,Layyah,206.215
11/9/2024,21:00,Lodhran,266.37
11/9/2024,21:00,Mandi Bahuddin,285.4
11/9/2024,21:00,Mianwali,166.33
11/9/2024,21:00,Multan,249.45
11/9/2024,21:00,Muzaffargarh,230.105
11/9/2024,21:00,Nankana Sahib,383.73
11/9/2024,21:00,Narowal,238.205
11/9/2024,21:00,Okara,162.725
11/9/2024,21:00,Pakpattan,148.41
11/9/2024,21:00,Rahim Yar Khan,200.425
11/9/2024,21:00,Rajanpur,182.8
11/9/2024,21:00,Rawalpindi,232.74
11/9/2024,21:00,Sahiwal,168.385
11/9/2024,21:00,Sargodha,301.3
11/9/2024,21:00,Sheikhupura,344.225
11/9/2024,21:00,Sialkot,273.165
11/9/2024,21:00,Toba Tek Singh,170.425
11/9/2024,21:00,Vehari,260.94
11/9/2024,22:00,Attock,238.355
11/9/2024,22:00,Bahawalnagar,154.865
11/9/2024,22:00,Bahawalpur,258.785
11/9/2024,22:00,Bhakkar,161.015
11/9/2024,22:00,Chakwal,202.12
11/9/2024,22:00,Chiniot,288.235
11/9/2024,22:00,Dera Ghazi Khan,231.035
11/9/2024,22:00,Faisalabad,288.405
11/9/2024,22:00,Gujranwala,252.66
11/9/2024,22:00,Gujrat,168.54
11/9/2024,22:00,Hafizabad,254.635
11/9/2024,22:00,Jhang,214.59
11/9/2024,22:00,Jhelum,191.38
11/9/2024,22:00,Kasur,199.305
11/9/2024,22:00,Khanewal,240.475
11/9/2024,22:00,Khushab,216.165
11/9/2024,22:00,Lahore,240.145
11/9/2024,22:00,Layyah,195.655
11/9/2024,22:00,Lodhran,272.955
11/9/2024,22:00,Mandi Bahuddin,276.02
11/9/2024,22:00,Mianwali,160.115
11/9/2024,22:00,Multan,230.135
11/9/2024,22:00,Muzaffargarh,224.935
11/9/2024,22:00,Nankana Sahib,331.245
11/9/2024,22:00,Narowal,233.13
11/9/2024,22:00,Okara,159.04
11/9/2024,22:00,Pakpattan,148.79
11/9/2024,22:00,Rahim Yar Khan,197.805
11/9/2024,22:00,Rajanpur,183.78
11/9/2024,22:00,Rawalpindi,225.83
11/9/2024,22:00,Sahiwal,166.94
11/9/2024,22:00,Sargodha,289.81
11/9/2024,22:00,Sheikhupura,313.78
11/9/2024,22:00,Sialkot,255.86
11/9/2024,22:00,Toba Tek Singh,167.515
11/9/2024,22:00,Vehari,252.875
11/9/2024,23:00,Attock,229.545
11/9/2024,23:00,Bahawalnagar,175.535
11/9/2024,23:00,Bahawalpur,233.165
11/9/2024,23:00,Bhakkar,161.445
11/9/2024,23:00,Chakwal,191.88
11/9/2024,23:00,Chiniot,271.805
11/9/2024,23:00,Dera Ghazi Khan,231.22
11/9/2024,23:00,Faisalabad,282.71
11/9/2024,23:00,Gujranwala,246.83
11/9/2024,23:00,Gujrat,158.335
11/9/2024,23:00,Hafizabad,245.205
11/9/2024,23:00,Jhang,213.565
11/9/2024,23:00,Jhelum,182.78
11/9/2024,23:00,Kasur,183.01
11/9/2024,23:00,Khanewal,204.36
11/9/2024,23:00,Khushab,217.53
11/9/2024,23:00,Lahore,227.255
11/9/2024,23:00,Layyah,186.825
11/9/2024,23:00,Lodhran,277.64
11/9/2024,23:00,Mandi Bahuddin,262.285
11/9/2024,23:00,Mianwali,157.085
11/9/2024,23:00,Multan,231.55
11/9/2024,23:00,Muzaffargarh,221.92
11/9/2024,23:00,Nankana Sahib,267.51
11/9/2024,23:00,Narowal,227.605
11/9/2024,23:00,Okara,158.425
11/9/2024,23:00,Pakpattan,149.55
11/9/2024,23:00,Rahim Yar Khan,196.885
11/9/2024,23:00,Rajanpur,187.305
11/9/2024,23:00,Rawalpindi,214.015
11/9/2024,23:00,Sahiwal,165.935
11/9/2024,23:00,Sargodha,275.315
11/9/2024,23:00,Sheikhupura,308.19
11/9/2024,23:00,Sialkot,237.125
11/9/2024,23:00,Toba Tek Singh,165.855
11/9/2024,23:00,Vehari,235.96
11/9/2024,2:00,Attock,212.75
11/9/2024,2:00,Bahawalnagar,162.825
11/9/2024,2:00,Bahawalpur,234.39
11/9/2024,2:00,Bhakkar,176.72
11/9/2024,2:00,Chakwal,223.975
11/9/2024,2:00,Chiniot,257.1
11/9/2024,2:00,Dera Ghazi Khan,156.085
11/9/2024,2:00,Faisalabad,309.65
11/9/2024,2:00,Gujranwala,261.345
11/9/2024,2:00,Gujrat,185.985
11/9/2024,2:00,Hafizabad,240.275
11/9/2024,2:00,Jhang,231.68
11/9/2024,2:00,Jhelum,195.1
11/9/2024,2:00,Kasur,184.575
11/9/2024,2:00,Khanewal,165.65
11/9/2024,2:00,Khushab,228.34
11/9/2024,2:00,Lahore,311.03
11/9/2024,2:00,Layyah,180.58
11/9/2024,2:00,Lodhran,238.135
11/9/2024,2:00,Mandi Bahuddin,246.62
11/9/2024,2:00,Mianwali,149.025
11/9/2024,2:00,Multan,174.075
11/9/2024,2:00,Muzaffargarh,175.93
11/9/2024,2:00,Nankana Sahib,190.775
11/9/2024,2:00,Narowal,223.095
11/9/2024,2:00,Okara,172.405
11/9/2024,2:00,Pakpattan,172.605
11/9/2024,2:00,Rahim Yar Khan,205.295
11/9/2024,2:00,Rajanpur,189.13
11/9/2024,2:00,Rawalpindi,307.615
11/9/2024,2:00,Sahiwal,175.0
11/9/2024,2:00,Sargodha,240.74
11/9/2024,2:00,Sheikhupura,309.33
11/9/2024,2:00,Sialkot,240.785
11/9/2024,2:00,Toba Tek Singh,186.51
11/9/2024,2:00,Vehari,196.15
11/9/2024,3:00,Attock,222.0
11/9/2024,3:00,Bahawalnagar,166.26
11/9/2024,3:00,Bahawalpur,241.685
11/9/2024,3:00,Bhakkar,181.14
11/9/2024,3:00,Chakwal,230.135
11/9/2024,3:00,Chiniot,264.035
11/9/2024,3:00,Dera Ghazi Khan,157.425
11/9/2024,3:00,Faisalabad,333.035
11/9/2024,3:00,Gujranwala,265.81
11/9/2024,3:00,Gujrat,190.78
11/9/2024,3:00,Hafizabad,238.5
11/9/2024,3:00,Jhang,241.78
11/9/2024,3:00,Jhelum,205.48
11/9/2024,3:00,Kasur,190.435
11/9/2024,3:00,Khanewal,170.855
11/9/2024,3:00,Khushab,231.48
11/9/2024,3:00,Lahore,341.815
11/9/2024,3:00,Layyah,183.68
11/9/2024,3:00,Lodhran,236.995
11/9/2024,3:00,Mandi Bahuddin,247.825
11/9/2024,3:00,Mianwali,153.21
11/9/2024,3:00,Multan,182.19
11/9/2024,3:00,Muzaffargarh,176.86
11/9/2024,3:00,Nankana Sahib,181.125
11/9/2024,3:00,Narowal,217.22
11/9/2024,3:00,Okara,174.62
11/9/2024,3:00,Pakpattan,174.42
11/9/2024,3:00,Rahim Yar Khan,212.97
11/9/2024,3:00,Rajanpur,197.755
11/9/2024,3:00,Rawalpindi,364.455
11/9/2024,3:00,Sahiwal,176.05
11/9/2024,3:00,Sargodha,244.58
11/9/2024,3:00,Sheikhupura,341.615
11/9/2024,3:00,Sialkot,241.94
11/9/2024,3:00,Toba Tek Singh,190.89
11/9/2024,3:00,Vehari,186.555
11/9/2024,4:00,Attock,227.5
11/9/2024,4:00,Bahawalnagar,161.18
11/9/2024,4:00,Bahawalpur,219.66
11/9/2024,4:00,Bhakkar,183.46
11/9/2024,4:00,Chakwal,219.695
11/9/2024,4:00,Chiniot,247.83
11/9/2024,4:00,Dera Ghazi Khan,159.29
11/9/2024,4:00,Faisalabad,304.66
11/9/2024,4:00,Gujranwala,249.765
11/9/2024,4:00,Gujrat,194.88
11/9/2024,4:00,Hafizabad,224.11
11/9/2024,4:00,Jhang,230.25
11/9/2024,4:00,Jhelum,197.59
11/9/2024,4:00,Kasur,186.775
11/9/2024,4:00,Khanewal,166.66
11/9/2024,4:00,Khushab,222.465
11/9/2024,4:00,Lahore,316.1
11/9/2024,4:00,Layyah,183.15
11/9/2024,4:00,Lodhran,214.315
11/9/2024,4:00,Mandi Bahuddin,236.73
11/9/2024,4:00,Mianwali,157.84
11/9/2024,4:00,Multan,178.455
11/9/2024,4:00,Muzaffargarh,172.71
11/9/2024,4:00,Nankana Sahib,173.975
11/9/2024,4:00,Narowal,196.875
11/9/2024,4:00,Okara,171.68
11/9/2024,4:00,Pakpattan,171.835
11/9/2024,4:00,Rahim Yar Khan,198.435
11/9/2024,4:00,Rajanpur,191.965
11/9/2024,4:00,Rawalpindi,339.21
11/9/2024,4:00,Sahiwal,173.74
11/9/2024,4:00,Sargodha,233.765
11/9/2024,4:00,Sheikhupura,318.7
11/9/2024,4:00,Sialkot,228.495
11/9/2024,4:00,Toba Tek Singh,185.86
11/9/2024,4:00,Vehari,174.46
11/9/2024,5:00,Attock,232.785
11/9/2024,5:00,Bahawalnagar,157.095
11/9/2024,5:00,Bahawalpur,180.56
11/9/2024,5:00,Bhakkar,183.0
11/9/2024,5:00,Chakwal,197.31
11/9/2024,5:00,Chiniot,221.79
11/9/2024,5:00,Dera Ghazi Khan,161.845
11/9/2024,5:00,Faisalabad,248.79
11/9/2024,5:00,Gujranwala,224.0
11/9/2024,5:00,Gujrat,193.865
11/9/2024,5:00,Hafizabad,204.23
11/9/2024,5:00,Jhang,208.49
11/9/2024,5:00,Jhelum,203.025
11/9/2024,5:00,Kasur,179.52
11/9/2024,5:00,Khanewal,159.25
11/9/2024,5:00,Khushab,204.79
11/9/2024,5:00,Lahore,261.565
11/9/2024,5:00,Layyah,179.615
11/9/2024,5:00,Lodhran,180.245
11/9/2024,5:00,Mandi Bahuddin,223.45
11/9/2024,5:00,Mianwali,167.505
11/9/2024,5:00,Multan,170.205
11/9/2024,5:00,Muzaffargarh,165.58
11/9/2024,5:00,Nankana Sahib,168.045
11/9/2024,5:00,Narowal,175.25
11/9/2024,5:00,Okara,165.985
11/9/2024,5:00,Pakpattan,164.75
11/9/2024,5:00,Rahim Yar Khan,174.155
11/9/2024,5:00,Rajanpur,177.75
11/9/2024,5:00,Rawalpindi,290.49
11/9/2024,5:00,Sahiwal,168.645
11/9/2024,5:00,Sargodha,212.79
11/9/2024,5:00,Sheikhupura,266.665
11/9/2024,5:00,Sialkot,208.105
11/9/2024,5:00,Toba Tek Singh,177.21
11/9/2024,5:00,Vehari,160.29
11/9/2024,6:00,Attock,224.9
11/9/2024,6:00,Bahawalnagar,150.27
11/9/2024,6:00,Bahawalpur,154.885
11/9/2024,6:00,Bhakkar,179.055
11/9/2024,6:00,Chakwal,175.75
11/9/2024,6:00,Chiniot,200.485
11/9/2024,6:00,Dera Ghazi Khan,159.72
11/9/2024,6:00,Faisalabad,203.385
11/9/2024,6:00,Gujranwala,202.96
11/9/2024,6:00,Gujrat,189.845
11/9/2024,6:00,Hafizabad,192.315
11/9/2024,6:00,Jhang,196.535
11/9/2024,6:00,Jhelum,211.76
11/9/2024,6:00,Kasur,173.93
11/9/2024,6:00,Khanewal,155.995
11/9/2024,6:00,Khushab,187.605
11/9/2024,6:00,Lahore,219.92
11/9/2024,6:00,Layyah,174.14
11/9/2024,6:00,Lodhran,160.195
11/9/2024,6:00,Mandi Bahuddin,210.89
11/9/2024,6:00,Mianwali,169.335
11/9/2024,6:00,Multan,160.52
11/9/2024,6:00,Muzaffargarh,157.105
11/9/2024,6:00,Nankana Sahib,164.995
11/9/2024,6:00,Narowal,170.315
11/9/2024,6:00,Okara,161.925
11/9/2024,6:00,Pakpattan,155.78
11/9/2024,6:00,Rahim Yar Khan,161.175
11/9/2024,6:00,Rajanpur,167.02
11/9/2024,6:00,Rawalpindi,232.635
11/9/2024,6:00,Sahiwal,161.34
11/9/2024,6:00,Sargodha,197.39
11/9/2024,6:00,Sheikhupura,226.32
11/9/2024,6:00,Sialkot,193.99
11/9/2024,6:00,Toba Tek Singh,167.94
11/9/2024,6:00,Vehari,147.64
11/9/2024,7:00,Attock,203.375
11/9/2024,7:00,Bahawalnagar,140.385
11/9/2024,7:00,Bahawalpur,143.69
11/9/2024,7:00,Bhakkar,168.955
11/9/2024,7:00,Chakwal,164.83
11/9/2024,7:00,Chiniot,187.19
11/9/2024,7:00,Dera Ghazi Khan,158.05
11/9/2024,7:00,Faisalabad,179.025
11/9/2024,7:00,Gujranwala,192.81
11/9/2024,7:00,Gujrat,186.25
11/9/2024,7:00,Hafizabad,185.19
11/9/2024,7:00,Jhang,181.185
11/9/2024,7:00,Jhelum,207.635
11/9/2024,7:00,Kasur,168.26
11/9/2024,7:00,Khanewal,148.21
11/9/2024,7:00,Khushab,174.395
11/9/2024,7:00,Lahore,194.04
11/9/2024,7:00,Layyah,164.62
11/9/2024,7:00,Lodhran,146.645
11/9/2024,7:00,Mandi Bahuddin,201.685
11/9/2024,7:00,Mianwali,163.155
11/9/2024,7:00,Multan,151.405
11/9/2024,7:00,Muzaffargarh,151.345
11/9/2024,7:00,Nankana Sahib,161.805
11/9/2024,7:00,Narowal,168.365
11/9/2024,7:00,Okara,155.405
11/9/2024,7:00,Pakpattan,144.97
11/9/2024,7:00,Rahim Yar Khan,148.695
11/9/2024,7:00,Rajanpur,159.165
11/9/2024,7:00,Rawalpindi,202.76
11/9/2024,7:00,Sahiwal,150.925
11/9/2024,7:00,Sargodha,188.825
11/9/2024,7:00,Sheikhupura,204.44
11/9/2024,7:00,Sialkot,189.36
11/9/2024,7:00,Toba Tek Singh,154.665
11/9/2024,7:00,Vehari,135.475
11/9/2024,8:00,Attock,178.42
11/9/2024,8:00,Bahawalnagar,129.185
11/9/2024,8:00,Bahawalpur,135.815
11/9/2024,8:00,Bhakkar,155.53
11/9/2024,8:00,Chakwal,161.33
11/9/2024,8:00,Chiniot,181.14
11/9/2024,8:00,Dera Ghazi Khan,150.85
11/9/2024,8:00,Faisalabad,166.965
11/9/2024,8:00,Gujranwala,187.6
11/9/2024,8:00,Gujrat,182.9
11/9/2024,8:00,Hafizabad,180.54
11/9/2024,8:00,Jhang,164.135
11/9/2024,8:00,Jhelum,196.13
11/9/2024,8:00,Kasur,160.625
11/9/2024,8:00,Khanewal,135.59
11/9/2024,8:00,Khushab,165.19
11/9/2024,8:00,Lahore,176.46
11/9/2024,8:00,Layyah,150.285
11/9/2024,8:00,Lodhran,137.49
11/9/2024,8:00,Mandi Bahuddin,194.13
11/9/2024,8:00,Mianwali,154.52
11/9/2024,8:00,Multan,146.585
11/9/2024,8:00,Muzaffargarh,147.35
11/9/2024,8:00,Nankana Sahib,157.01
11/9/2024,8:00,Narowal,164.97
11/9/2024,8:00,Okara,145.73
11/9/2024,8:00,Pakpattan,133.365
11/9/2024,8:00,Rahim Yar Khan,136.365
11/9/2024,8:00,Rajanpur,148.05
11/9/2024,8:00,Rawalpindi,187.29
11/9/2024,8:00,Sahiwal,136.55
11/9/2024,8:00,Sargodha,182.72
11/9/2024,8:00,Sheikhupura,192.51
11/9/2024,8:00,Sialkot,186.395
11/9/2024,8:00,Toba Tek Singh,139.08
11/9/2024,8:00,Vehari,125.21
11/9/2024,9:00,Attock,160.99
11/9/2024,9:00,Bahawalnagar,120.48
11/9/2024,9:00,Bahawalpur,131.715
11/9/2024,9:00,Bhakkar,148.635
11/9/2024,9:00,Chakwal,159.745
11/9/2024,9:00,Chiniot,177.835
11/9/2024,9:00,Dera Ghazi Khan,142.995
11/9/2024,9:00,Faisalabad,166.87
11/9/2024,9:00,Gujranwala,184.77
11/9/2024,9:00,Gujrat,179.775
11/9/2024,9:00,Hafizabad,178.735
11/9/2024,9:00,Jhang,158.22
11/9/2024,9:00,Jhelum,185.805
11/9/2024,9:00,Kasur,155.52
11/9/2024,9:00,Khanewal,127.335
11/9/2024,9:00,Khushab,159.36
11/9/2024,9:00,Lahore,188.77
11/9/2024,9:00,Layyah,139.0
11/9/2024,9:00,Lodhran,133.27
11/9/2024,9:00,Mandi Bahuddin,189.87
11/9/2024,9:00,Mianwali,148.68
11/9/2024,9:00,Multan,142.25
11/9/2024,9:00,Muzaffargarh,146.765
11/9/2024,9:00,Nankana Sahib,154.545
11/9/2024,9:00,Narowal,164.46
11/9/2024,9:00,Okara,139.415
11/9/2024,9:00,Pakpattan,122.96
11/9/2024,9:00,Rahim Yar Khan,126.5
11/9/2024,9:00,Rajanpur,139.815
11/9/2024,9:00,Rawalpindi,197.655
11/9/2024,9:00,Sahiwal,128.325
11/9/2024,9:00,Sargodha,179.035
11/9/2024,9:00,Sheikhupura,191.47
11/9/2024,9:00,Sialkot,185.755
11/9/2024,9:00,Toba Tek Singh,131.36
11/9/2024,9:00,Vehari,119.96
11/9/2024,13:00,Attock,179.29
11/9/2024,13:00,Bahawalnagar,151.975
11/9/2024,13:00,Bahawalpur,150.71
11/9/2024,13:00,Bhakkar,181.7
11/9/2024,13:00,Chakwal,162.815
11/9/2024,13:00,Chiniot,204.135
11/9/2024,13:00,Dera Ghazi Khan,165.27
11/9/2024,13:00,Faisalabad,193.205
11/9/2024,13:00,Gujranwala,213.6
11/9/2024,13:00,Gujrat,196.14
11/9/2024,13:00,Hafizabad,203.83499999999998
11/9/2024,13:00,Jhang,188.595
11/9/2024,13:00,Jhelum,197.705
11/9/2024,13:00,Kasur,174.795
11/9/2024,13:00,Khanewal,155.885
11/9/2024,13:00,Khushab,187.345
11/9/2024,13:00,Lahore,211.285
11/9/2024,13:00,Layyah,174.66500000000002
11/9/2024,13:00,Lodhran,158.17
11/9/2024,13:00,Mandi Bahuddin,216.36999999999998
11/9/2024,13:00,Mianwali,176.45
11/9/2024,13:00,Multan,162.805
11/9/2024,13:00,Muzaffargarh,174.83
11/9/2024,13:00,Nankana Sahib,174.75499999999997
11/9/2024,13:00,Narowal,181.01000000000002
11/9/2024,13:00,Okara,164.19500000000002
11/9/2024,13:00,Pakpattan,154.985
11/9/2024,13:00,Rahim Yar Khan,143.92000000000002
11/9/2024,13:00,Rajanpur,157.645
11/9/2024,13:00,Rawalpindi,191.57000000000002
11/9/2024,13:00,Sahiwal,157.62
11/9/2024,13:00,Sargodha,202.69
11/9/2024,13:00,Sheikhupura,215.285
11/9/2024,13:00,Sialkot,207.85999999999999
11/9/2024,13:00,Toba Tek Singh,162.55999999999997
11/9/2024,13:00,Vehari,143.885